probe_id	gene_symbol	entrez_id	ensembl_id
3821015	LDLR	3949	ENSG00000130164
3821079	ANGPTL8	55908	ENSG00000130173
3821095	TSPAN16	26526	ENSG00000130167
3821121	CCDC159	126075	ENSG00000183401
3821159	PLPPR2	64748	ENSG00000105520
3821183	SWSAP1	126074	ENSG00000173928
3821200	PRKCSH	5589	ENSG00000130175
3821263	CNN1	1264	ENSG00000130176
3821301	ZNF627	199692	ENSG00000198551
3821377	ZNF441	126068	ENSG00000197044
3821392	ZNF491	126069	ENSG00000177599
3821410	ZNF440	126070	ENSG00000171295
3821429	ZNF440	126070	ENSG00000171295
3821431	ZNF440	126070	ENSG00000171295
3821446	ZNF69	7620	ENSG00000198429
3821479	ZNF439	90594	ENSG00000171291
3821525	ZNF69	7620	ENSG00000198429
3821527	ZNF69	7620	ENSG00000198429
3821529	ZNF69	7620	ENSG00000198429
3821531	ZNF69	7620	ENSG00000198429
3821541	ZNF763	284390	ENSG00000197054
3821543	ZNF69	7620	ENSG00000198429
3821545	ZNF69	7620	ENSG00000198429
3821583	LOC101928464	101928464	ENSG00000219665
3821701	ZNF788	388507	ENSG00000214189
3821727	ZNF136	7695	ENSG00000196646
3821767	LOC105372278	105372278	NA
3821805	WDR83	84292	ENSG00000123154
3821827	LOC105372280	105372280	NA
3821847	ASNA1	439	ENSG00000198356
3821869	BEST2	54831	ENSG00000039987
3821893	JUNB	3726	ENSG00000171223
3821908	RNASEH2A	10535	ENSG00000104889
3821933	LOC105372281	105372281	NA
3821937	MAST1	22983	ENSG00000105613
3821995	GCDH	2639	ENSG00000105607
3822049	CALR	811	ENSG00000179218
3822074	RAD23A	5886	ENSG00000179262
3822100	DAND5	199699	ENSG00000179284
3822122	NFIX	4784	ENSG00000008441
3822195	NACC1	112939	ENSG00000160877
3822216	IER2	9592	ENSG00000160888
3822252	LOC105372283	105372283	NA
3822287	CCDC130	81576	ENSG00000104957
3822322	MRI1	84245	ENSG00000037757
3822347	C19orf53	28974	ENSG00000104979
3822362	ZSWIM4	65249	ENSG00000132003
3822417	MIR181C	406957	ENSG00000207613
3822430	NANOS3	342977	ENSG00000187556
3822444	CC2D1A	54862	ENSG00000132024
3822501	DCAF15	90379	ENSG00000132017
3822541	RLN3	117579	ENSG00000171136
3822551	IL27RA	9466	ENSG00000104998
3822576	EEF1D	1936	NA
3822581	EEF1D	1936	NA
3822623	LOC100507373	100507373	ENSG00000267169
3822652	LINC01842	101928845	ENSG00000267147
3822723	PKN1	5585	ENSG00000123143
3822849	CLEC17A	388512	ENSG00000187912
3822872	SNORA104	106635534	NA
3822875	ZNF333	84449	ENSG00000160961
3822949	OR7C2	26658	ENSG00000127529
3822961	CCDC105	126402	ENSG00000160994
3822976	CASP14	23581	ENSG00000105141
3822994	CASP14	23581	ENSG00000105141
3822996	CASP14	23581	ENSG00000105141
3823007	OR1I1	126370	ENSG00000094661
3823013	OR1I1	126370	ENSG00000094661
3823019	SYDE1	85360	ENSG00000105137
3823182	AKAP8L	26993	ENSG00000011243
3823184	AKAP8L	26993	ENSG00000011243
3823210	CYP4F22	126410	ENSG00000171954
3823262	CYP4F8	11283	ENSG00000186526
3823340	CYP4F12	66002	ENSG00000186204
3823379	OR10H2	26538	ENSG00000171942
3823390	OR10H3	26532	ENSG00000171936
3823410	UCA1	652995	ENSG00000214049
3823456	OR10H4	126541	ENSG00000176231
3823488	LINC00905	148231	ENSG00000167459
3823511	TPM4	7171	ENSG00000167460
3823551	LINC01855	105372292	ENSG00000267517
3823554	RAB8A	4218	ENSG00000167461
3823583	HSH2D	84941	ENSG00000196684
3823613	FAM32A	26017	ENSG00000105058
3823625	AP1M1	8907	ENSG00000072958
3823681	KLF2	10365	ENSG00000127528
3823752	C19orf44	84167	ENSG00000105072
3823794	LOC105372295	105372295	NA
3823806	LOC105372296	105372296	NA
3823842	TMEM38A	79041	ENSG00000072954
3823861	NWD1	284434	ENSG00000188039
3823901	SIN3B	23309	ENSG00000127511
3823957	F2RL3	9002	ENSG00000127533
3824103	USE1	55850	ENSG00000053501
3824124	OCEL1	79629	ENSG00000099330
3824153	BABAM1	29086	ENSG00000105393
3824178	ANKLE1	126549	ENSG00000160117
3824197	MRPL34	64981	ENSG00000130312
3824212	DDA1	79016	ENSG00000130311
3824226	GTPBP3	84705	ENSG00000130299
3824259	SLC27A1	376497	ENSG00000130304
3824303	BISPR	105221694	ENSG00000282851
3824309	BISPR	105221694	ENSG00000282851
3824314	BISPR	105221694	ENSG00000282851
3824316	MVB12A	93343	ENSG00000141971
3824361	SLC27A1	376497	ENSG00000130304
3824395	PGLS	25796	ENSG00000130313
3824427	FAM129C	199786	ENSG00000167483
3824471	COLGALT1	79709	ENSG00000130309
3824497	MAP1S	55201	ENSG00000130479
3824540	FCHO1	23149	ENSG00000130475
3824596	B3GNT3	10331	ENSG00000179913
3824623	SLC5A5	6528	ENSG00000105641
3824644	SLC5A5	6528	ENSG00000105641
3824648	CCDC124	115098	ENSG00000007080
3824666	KCNN1	3780	ENSG00000105642
3824690	KCNN1	3780	ENSG00000105642
3824713	ARRDC2	27106	ENSG00000105643
3824751	CS	1431	ENSG00000062485
3824763	CS	1431	ENSG00000062485
3824765	CS	1431	ENSG00000062485
3824767	CS	1431	ENSG00000062485
3824775	MAST3	23031	ENSG00000099308
3824838	PIK3R2	5296	NA
3824874	IFI30	10437	ENSG00000216490
3824890	MPV17L2	84769	ENSG00000254858
3824928	JUND	3727	ENSG00000130522
3824950	LOC105372300	105372300	NA
3824955	LOC105372300	105372300	NA
3824983	PGPEP1	54858	ENSG00000130517
3825013	SSBP4	170463	ENSG00000130511
3825141	KXD1	79036	ENSG00000105700
3825201	UBA52	7311	ENSG00000221983
3825225	C19orf60	55049	ENSG00000006015
3825244	TMEM59L	25789	ENSG00000105696
3825260	KLHL26	55295	ENSG00000167487
3825292	CRTC1	23373	ENSG00000105662
3825383	UPF1	5976	ENSG00000005007
3825446	DDX49	54555	ENSG00000105671
3825496	ARMC6	93436	ENSG00000105676
3825523	SLC25A42	284439	ENSG00000181035
3825586	RFXANK	8625	ENSG00000064490
3825609	NCAN	1463	ENSG00000130287
3825650	MAU2	23383	ENSG00000129933
3825713	GATAD2A	54815	ENSG00000167491
3825773	GATAD2A	54815	ENSG00000167491
3825775	GATAD2A	54815	ENSG00000167491
3825823	NDUFA13	51079	ENSG00000186010
3825856	YJEFN3	374887	ENSG00000250067
3825858	YJEFN3	374887	ENSG00000250067
3825860	CILP2	148113	ENSG00000160161
3825911	ZNF101	94039	ENSG00000181896
3825988	LOC101928926	101928926	NA
3825990	LOC101928926	101928926	NA
3826168	ZNF90	7643	ENSG00000213988
3826170	ZNF90	7643	ENSG00000213988
3826173	ZNF90	7643	ENSG00000213988
3826210	METTL21A	151194	ENSG00000144401
3826241	LOC105372314	105372314	NA
3826260	ZNF737	100129842	ENSG00000237440
3826268	LOC105372315	105372315	NA
3826270	LOC105372315	105372315	NA
3826293	LOC105372318	105372318	NA
3826298	LOC105372319	105372319	NA
3826306	ZNF85	7639	NA
3826464	ZNF430	80264	NA
3826466	ZNF430	80264	NA
3826501	ZNF714	148206	ENSG00000160352
3826504	ZNF431	170959	ENSG00000196705
3826542	ZNF738	148203	NA
3826571	ZNF738	148203	NA
3826573	ZNF738	148203	NA
3826583	ZNF738	148203	NA
3826585	ZNF738	148203	NA
3826587	ZNF738	148203	NA
3826589	ZNF738	148203	NA
3826591	ZNF738	148203	NA
3826593	ZNF738	148203	NA
3826595	ZNF738	148203	NA
3826597	ZNF738	148203	NA
3826599	ZNF738	148203	NA
3826601	ZNF493	284443	ENSG00000196268
3826747	ZNF429	353088	ENSG00000197013
3826764	LOC400682	400682	NA
3826766	LOC400682	400682	NA
3826772	LOC400682	400682	NA
3826785	LOC641367	641367	NA
3826793	LOC641367	641367	NA
3826795	LOC641367	641367	NA
3826797	LOC641367	641367	NA
3826915	PCGF6	84108	ENSG00000156374
3826931	PCGF6	84108	ENSG00000156374
3826937	LOC105372332	105372332	NA
3827028	LINC01233	100128139	ENSG00000269364
3827145	LOC105372332	105372332	NA
3827244	ZNF730	100129543	ENSG00000183850
3827246	ZNF730	100129543	ENSG00000183850
3827427	ZNF254	9534	ENSG00000213096
3827515	ZNF254	9534	ENSG00000213096
3827572	LOC101927151	101927151	ENSG00000267575
3827725	LOC105372349	105372349	NA
3827858	LINC01532	100505835	ENSG00000267014
3827920	LOC105372352	105372352	ENSG00000267498
3827923	LOC105372352	105372352	ENSG00000267498
3827925	LOC105372352	105372352	ENSG00000267498
3827927	LOC105372352	105372352	ENSG00000267498
3828007	VSTM2B	342865	ENSG00000187135
3828032	POP4	10775	ENSG00000105171
3828067	PLEKHF1	79156	ENSG00000166289
3828112	CCNE1	898	ENSG00000105173
3828162	URI1	8725	ENSG00000105176
3828251	ZNF536	9745	ENSG00000198597
3828278	ZNF536	9745	ENSG00000198597
3828532	LOC105372358	105372358	NA
3828702	THEG5	100507527	NA
3828739	LOC105372361	105372361	NA
3828793	LOC105372364	105372364	NA
3828804	LINC01533	100996665	ENSG00000267779
3828850	LOC105376899	105376899	NA
3828887	ZNF507	22847	ENSG00000168813
3828949	DPY19L3	147991	ENSG00000178904
3829020	PDCD5	9141	ENSG00000105185
3829049	RGS9BP	388531	ENSG00000186326
3829061	NUDT19	390916	ENSG00000213965
3829074	NUDT19	390916	ENSG00000213965
3829080	TDRD12	91646	ENSG00000173809
3829160	FAAP24	91442	ENSG00000131944
3829174	GPATCH1	55094	ENSG00000076650
3829215	WDR88	126248	ENSG00000166359
3829242	LRP3	4037	ENSG00000130881
3829300	CEBPA-AS1	80054	ENSG00000267296
3829313	CEBPG	1054	ENSG00000153879
3829366	LOC105372370	105372370	NA
3829371	LOC100996681	100996681	NA
3829382	LOC100996681	100996681	NA
3829398	CHST8	64377	ENSG00000124302
3829471	KCTD15	79047	ENSG00000153885
3829517	LOC100288860	100288860	NA
3829575	LSM14A	26065	NA
3829687	GPI	2821	NA
3829751	PDCD2L	84306	ENSG00000126249
3829768	UBA2	10054	ENSG00000126261
3829825	WTIP	126374	ENSG00000142279
3829854	SCGB2B3P	100130342	NA
3829930	LOC105372375	105372375	NA
3829964	ZNF30	90075	ENSG00000168661
3829984	LINC01838	100652911	ENSG00000269037
3829990	LINC01838	100652911	ENSG00000269037
3830002	GRAMD1A	57655	ENSG00000089351
3830051	SCN1B	6324	ENSG00000105711
3830065	HPN	3249	ENSG00000105707
3830166	FXYD3	5349	ENSG00000089356
3830189	FXYD1	5348	ENSG00000266964
3830205	FXYD7	53822	ENSG00000221946
3830241	LOC105372379	105372379	NA
3830277	USF2	7392	ENSG00000105698
3830306	HAMP	57817	ENSG00000105697
3830320	MAG	4099	ENSG00000105695
3830353	CD22	933	ENSG00000012124
3830359	CD22	933	ENSG00000012124
3830404	CD22	933	ENSG00000012124
3830406	CD22	933	ENSG00000012124
3830408	CD22	933	ENSG00000012124
3830412	FFAR1	2864	ENSG00000126266
3830417	FFAR3	2865	ENSG00000185897
3830430	FFAR3	2865	ENSG00000185897
3830439	LINC01531	100128682	ENSG00000205786
3830484	FFAR2	2867	ENSG00000126262
3830509	GAPDHS	26330	ENSG00000105679
3830530	TMEM147	10430	ENSG00000105677
3830552	LINC01766	102723617	ENSG00000224910
3830571	HAUS5	23354	ENSG00000249115
3830612	RBM42	79171	ENSG00000126254
3830630	ETV2	2116	ENSG00000105672
3830649	COX6B1	1340	ENSG00000126267
3830662	UPK1A	11045	ENSG00000105668
3830680	ZBTB32	27033	ENSG00000011590
3830712	KMT2B	9757	ENSG00000272333
3830825	PROSER3	148137	ENSG00000167595
3830864	ARHGAP33	115703	ENSG00000004777
3830925	KIRREL2	84063	ENSG00000126259
3830961	APLP1	333	ENSG00000105290
3830993	HCST	10870	ENSG00000126264
3831006	LRFN3	79414	ENSG00000126243
3831029	SDHAF1	644096	ENSG00000205138
3831044	LOC101927572	101927572	NA
3831062	WDR62	284403	ENSG00000075702
3831133	OVOL3	728361	ENSG00000105261
3831143	TBCB	1155	ENSG00000105254
3831168	CAPNS1	826	ENSG00000126247
3831258	ZNF146	7705	ENSG00000167635
3831260	ZNF146	7705	ENSG00000167635
3831403	LOC728752	728752	ENSG00000267309
3831439	ZNF529-AS1	101927599	ENSG00000233527
3831475	ZNF382	84911	ENSG00000161298
3831514	ZNF567	163081	ENSG00000189042
3831552	LOC728485	728485	ENSG00000267260
3831559	ZNF790-AS1	284408	ENSG00000267254
3831561	ZNF790-AS1	284408	ENSG00000267254
3831588	ZNF345	25850	ENSG00000251247
3831620	ZNF568	374900	ENSG00000198453
3831698	ZNF420	147923	ENSG00000197050
3831774	ZNF383	163087	ENSG00000188283
3831886	ZNF527	84503	ENSG00000189164
3831915	ZNF570	148268	ENSG00000171827
3831917	ZNF570	148268	ENSG00000171827
3831945	ZNF793	390927	ENSG00000188227
3832029	IST1	9798	ENSG00000182149
3832063	LOC644554	644554	NA
3832094	IST1	9798	ENSG00000182149
3832096	IST1	9798	ENSG00000182149
3832098	IST1	9798	ENSG00000182149
3832114	SIPA1L3	23094	ENSG00000105738
3832256	SPINT2	10653	ENSG00000167642
3832280	C19orf33	64073	ENSG00000167644
3832292	KCNK6	9424	ENSG00000099337
3832308	CATSPERG	57828	ENSG00000099338
3832383	PSMD8	5714	ENSG00000099341
3832405	SPRED3	399473	ENSG00000188766
3832435	FAM98C	147965	ENSG00000130244
3832457	RYR1	6261	ENSG00000196218
3832616	EIF3K	27335	NA
3832643	ACTN4	81	NA
3832760	NFKBIB	4793	NA
3832777	MRPS12	6183	NA
3832805	ACP7	390928	ENSG00000183760
3832826	ACP7	390928	ENSG00000183760
3832830	PAK4	10298	ENSG00000130669
3832865	NCCRP1	342897	ENSG00000188505
3832906	IFNL1	282618	ENSG00000182393
3832918	SAMD4B	55095	ENSG00000179134
3832964	MED29	55588	ENSG00000063322
3832978	ZFP36	7538	ENSG00000128016
3832992	PLEKHG2	64857	ENSG00000090924
3833038	LOC723805	723805	NA
3833040	SUPT5H	6829	ENSG00000196235
3833093	TIMM50	92609	ENSG00000105197
3833122	DLL3	10683	ENSG00000090932
3833141	SELENOV	348303	ENSG00000186838
3833158	LOC105372399	105372399	NA
3833163	LOC100129935	100129935	ENSG00000268153
3833214	LGALS17A	400696	ENSG00000226025
3833238	LGALS14	56891	ENSG00000006659
3833266	LEUTX	342900	NA
3833291	PSMC4	5704	NA
3833323	ZNF546	339327	NA
3833349	ZNF546	339327	NA
3833351	ZNF546	339327	NA
3833402	MAP3K10	4294	ENSG00000130758
3833443	PLD3	23646	ENSG00000105223
3833500	SPTBN4	57731	ENSG00000160460
3833583	SHKBP1	92799	ENSG00000160410
3833620	LTBP4	8425	ENSG00000090006
3833728	ITPKC	80271	ENSG00000086544
3833757	SNRPA	6626	ENSG00000077312
3833877	CYP2G1P	22952	ENSG00000130612
3833967	CYP2F1	1572	ENSG00000197446
3834046	AXL	558	ENSG00000167601
3834089	HNRNPUL1	11100	ENSG00000105323
3834149	CCDC97	90324	ENSG00000142039
3834176	TMEM91	641649	ENSG00000142046
3834205	BCKDHA	593	ENSG00000248098
3834233	ERICH4	100170765	ENSG00000204978
3834235	ERICH4	100170765	ENSG00000204978
3834238	ERICH4	100170765	ENSG00000204978
3834306	LINC01480	101927931	NA
3834318	LOC105372404	105372404	NA
3834341	CEACAM5	1048	ENSG00000105388
3834379	CEACAM6	4680	ENSG00000086548
3834405	CEACAM3	1084	ENSG00000170956
3834439	DMRTC2	63946	ENSG00000142025
3834465	RPS19	6223	ENSG00000105372
3834502	CD79A	973	ENSG00000105369
3834519	ARHGEF1	9138	ENSG00000076928
3834599	ZNF574	64763	ENSG00000105732
3834626	LOC100505622	100505622	ENSG00000254887
3834651	ZNF526	116115	ENSG00000167625
3834670	LOC100132272	100132272	NA
3834674	CIC	23152	ENSG00000079432
3834732	PRR19	284338	ENSG00000188368
3834744	TMEM145	284339	ENSG00000167619
3834771	MEGF8	1954	ENSG00000105429
3834774	MEGF8	1954	ENSG00000105429
3834776	MEGF8	1954	ENSG00000105429
3834778	MEGF8	1954	ENSG00000105429
3834835	MEGF8	1954	ENSG00000105429
3834837	MEGF8	1954	ENSG00000105429
3834964	PSG8-AS1	100289650	ENSG00000225877
3835009	PSG8-AS1	100289650	ENSG00000225877
3835031	PSG8-AS1	100289650	ENSG00000225877
3835035	CD177	57126	ENSG00000204936
3835060	TEX101	83639	ENSG00000131126
3835085	ZNF575	284346	ENSG00000176472
3835111	PINLYP	390940	ENSG00000234465
3835131	ZNF576	79177	ENSG00000124444
3835146	SRRM5	100170229	ENSG00000226763
3835167	LOC105372411	105372411	NA
3835169	LOC105372410	105372410	NA
3835178	IRGC	56269	ENSG00000124449
3835208	ZNF283	284349	ENSG00000167637
3835256	ZNF404	342908	ENSG00000176222
3835280	ZNF221	7638	ENSG00000159905
3835339	ZNF230	7773	ENSG00000159882
3835361	ZNF222	7673	ENSG00000159885
3835372	ZNF223	7766	ENSG00000178386
3835418	ZNF224	7767	ENSG00000267680
3835440	ZNF225	7768	ENSG00000256294
3835461	ZNF225	7768	ENSG00000256294
3835467	ZNF234	10780	ENSG00000263002
3835490	ZNF234	10780	ENSG00000263002
3835494	ZNF226	7769	ENSG00000167380
3835544	ZNF227	7770	ENSG00000131115
3835565	ZNF233	353355	ENSG00000159915
3835632	IGSF23	147710	ENSG00000216588
3835645	PVR	5817	ENSG00000073008
3835701	CEACAM16	388551	ENSG00000213892
3835726	BCL3	602	ENSG00000069399
3835751	CBLC	23624	ENSG00000142273
3835777	BCAM	4059	ENSG00000187244
3835814	NECTIN2	5819	ENSG00000130202
3835855	TOMM40	10452	ENSG00000130204
3835879	APOE	348	ENSG00000130203
3835921	APOC4-APOC2	100533990	NA
3835935	CLPTM1	1209	ENSG00000104853
3835966	RELB	5971	ENSG00000104856
3835983	CLASRP	11129	ENSG00000104859
3836042	GEMIN7	79760	ENSG00000142252
3836044	GEMIN7	79760	ENSG00000142252
3836057	PPP1R37	284352	ENSG00000104866
3836108	LOC100130419	100130419	NA
3836117	LOC100130419	100130419	NA
3836119	LOC105372420	105372420	NA
3836135	BLOC1S3	388552	ENSG00000189114
3836156	MARK4	57787	ENSG00000007047
3836217	KLC3	147700	ENSG00000104892
3836243	CD3EAP	10849	ENSG00000117877
3836266	FOSB	2354	ENSG00000125740
3836299	PPM1N	147699	ENSG00000213889
3836317	VASP	7408	ENSG00000125753
3836391	EML2-AS1	100287177	ENSG00000267757
3836401	GIPR	2696	ENSG00000010310
3836432	QPCTL	54814	ENSG00000011478
3836459	BHMG1	388553	ENSG00000237452
3836503	BHMG1	388553	ENSG00000237452
3836534	FOXA3	3171	ENSG00000170608
3836568	CCDC61	729440	ENSG00000104983
3836594	LOC105372421	105372421	NA
3836646	IGFL2	147920	ENSG00000204866
3836652	LOC93429	93429	ENSG00000268460
3836674	LOC93429	93429	ENSG00000268460
3836676	LOC93429	93429	ENSG00000268460
3836686	IGFL1	374918	ENSG00000188293
3836705	HIF3A	64344	ENSG00000124440
3836760	PPP5C	5536	ENSG00000011485
3836812	LOC400707	400707	NA
3836841	CALM3	808	NA
3836882	DACT3-AS1	100506068	ENSG00000245598
3836903	FKRP	79147	ENSG00000181027
3836946	SLC1A5	6510	ENSG00000105281
3837001	ARHGAP35	2909	ENSG00000160007
3837081	NPAS1	4861	ENSG00000130751
3837193	CCDC9	26093	ENSG00000105321
3837232	INAFM1	255783	ENSG00000257704
3837257	C5AR1	728	ENSG00000197405
3837269	C5AR2	27202	ENSG00000134830
3837276	DHX34	9704	ENSG00000134815
3837325	DHX34	9704	ENSG00000134815
3837346	NAPA-AS1	100505681	ENSG00000268061
3837372	BICRA	29998	ENSG00000063169
3837431	EHD2	30846	ENSG00000024422
3837504	SELENOW	6415	ENSG00000178980
3837602	ELSPBP1	64100	ENSG00000169393
3837640	PLA2G4C-AS1	106144526	ENSG00000269420
3837662	C19orf68	374920	ENSG00000185453
3837664	C19orf68	374920	ENSG00000185453
3837707	ZNF114	163071	ENSG00000178150
3837726	CARD8-AS1	100505812	ENSG00000268001
3837731	EMP3	2014	ENSG00000142227
3837744	SYNGR4	23546	ENSG00000105467
3837759	GRIN2D	2906	ENSG00000105464
3837796	GRWD1	83743	ENSG00000105447
3837825	KCNJ14	3770	ENSG00000182324
3837836	CYTH2	9266	ENSG00000105443
3837866	SULT2B1	6820	ENSG00000088002
3837889	SPACA4	171169	ENSG00000177202
3837895	SPHK2	56848	ENSG00000063176
3837984	FGF21	26291	ENSG00000105550
3837995	LOC105372432	105372432	NA
3838000	LOC105372432	105372432	NA
3838004	PPP1R15A	23645	ENSG00000087074
3838019	NUCB1	4924	ENSG00000104805
3838052	DHDH	27294	ENSG00000104808
3838067	BAX	581	ENSG00000087088
3838094	FTL	2512	ENSG00000087086
3838118	RUVBL2	10856	ENSG00000183207
3838183	SNRNP70	6625	ENSG00000104852
3838185	SNRNP70	6625	ENSG00000104852
3838238	LIN7B	64130	ENSG00000104863
3838254	PPFIA3	8541	ENSG00000177380
3838317	TRPM4	54795	ENSG00000130529
3838385	CD37	951	ENSG00000104894
3838425	DKKL1	27120	ENSG00000104901
3838444	CCDC155	147872	ENSG00000161609
3838486	GFY	100507003	ENSG00000261949
3838522	ALDH16A1	126133	ENSG00000161618
3838556	FLT3LG	2323	ENSG00000090554
3838665	RCN3	57333	ENSG00000142552
3838683	PRRG2	5639	ENSG00000126460
3838701	PRR12	57479	ENSG00000126464
3838708	PRR12	57479	ENSG00000126464
3838710	PRR12	57479	ENSG00000126464
3838712	PRR12	57479	ENSG00000126464
3838714	PRR12	57479	ENSG00000126464
3838716	PRR12	57479	ENSG00000126464
3838718	PRR12	57479	ENSG00000126464
3838720	PRR12	57479	ENSG00000126464
3838722	PRR12	57479	ENSG00000126464
3838724	PRR12	57479	ENSG00000126464
3838757	SCAF1	58506	ENSG00000126461
3838845	CPT1C	126129	ENSG00000169169
3838886	AP2A1	160	ENSG00000196961
3838939	LOC105372435	105372435	NA
3838947	MED25	81857	ENSG00000104973
3839142	ZNF473	25888	ENSG00000142528
3839171	LOC400710	400710	ENSG00000204666
3839182	SYT3	84258	ENSG00000213023
3839206	MYH14	79784	ENSG00000105357
3839305	POLD1	5424	ENSG00000062822
3839346	SPIB	6689	ENSG00000269404
3839360	MYBPC2	4606	ENSG00000086967
3839400	EMC10	284361	ENSG00000161671
3839448	C19orf81	342918	ENSG00000235034
3839464	CLEC11A	6320	ENSG00000105472
3839482	GPR32P1	2855	NA
3839484	GPR32P1	2855	NA
3839487	GPR32P1	2855	NA
3839489	GPR32	2854	ENSG00000142511
3839499	ACPT	93650	ENSG00000142513
3839524	LINC01869	284365	ENSG00000180279
3839535	LOC105372441	105372441	ENSG00000267968
3839538	KLK3	354	ENSG00000142515
3839563	KLK2	3817	ENSG00000167751
3839619	SIGLEC9	27180	ENSG00000129450
3839642	SIGLEC7	27036	ENSG00000168995
3839657	SIGLEC17P	284367	ENSG00000171101
3839700	CD33	945	ENSG00000105383
3839716	CD33	945	ENSG00000105383
3839718	CD33	945	ENSG00000105383
3839741	SIGLECL1	284369	ENSG00000179213
3839762	IGLON5	402665	ENSG00000142549
3839784	LOC100129083	100129083	ENSG00000255441
3839789	CEACAM18	729767	ENSG00000213822
3839818	ZNF175	7728	ENSG00000105497
3839838	LOC100132800	100132800	NA
3839874	MIR99B	407056	ENSG00000207550
3839876	MIRLET7E	406887	ENSG00000198972
3839878	MIR125A	406910	ENSG00000208008
3839880	SPACA6	147650	ENSG00000182310
3839910	FPR2	2358	ENSG00000171049
3839920	FPR3	2359	ENSG00000187474
3839952	ZNF649-AS1	101928571	ENSG00000268095
3839955	ZNF613	79898	ENSG00000176024
3839977	ZNF350-AS1	101669766	ENSG00000269235
3839983	MRNIP	51149	ENSG00000161010
3839995	ZNF350-AS1	101669766	ENSG00000269235
3840106	ZNF766	90321	ENSG00000196214
3840121	ZNF766	90321	ENSG00000196214
3840123	ZNF766	90321	ENSG00000196214
3840125	ZNF766	90321	ENSG00000196214
3840129	ZNF766	90321	ENSG00000196214
3840131	ZNF766	90321	ENSG00000196214
3840133	ZNF766	90321	ENSG00000196214
3840135	ZNF766	90321	ENSG00000196214
3840142	ZNF480	147657	ENSG00000198464
3840164	ZNF610	162963	ENSG00000167554
3840194	ZNF880	400713	ENSG00000221923
3840224	ZNF528	84436	ENSG00000167555
3840253	ZNF534	147658	ENSG00000198633
3840263	ZNF534	147658	ENSG00000198633
3840265	ZNF534	147658	ENSG00000198633
3840267	ZNF534	147658	ENSG00000198633
3840269	ZNF534	147658	ENSG00000198633
3840271	ZNF534	147658	ENSG00000198633
3840273	ZNF534	147658	ENSG00000198633
3840277	ZNF578	147660	ENSG00000258405
3840286	ZNF578	147660	ENSG00000258405
3840303	ZNF578	147660	ENSG00000258405
